,file,width,height,depth,name,xmin,ymin,xmax,ymax
1924,IMG_4016,1000,1000,3,200,239,98,565,345
1925,five_947,1000,1000,3,5,473,658,633,841
1926,ten_795,1000,1000,3,10,593,138,819,344
1927,ten_795,1000,1000,3,10,576,735,726,953
1928,DSC03691,1000,1000,3,200,593,268,753,465
1929,five_575,1000,1000,3,5,495,213,721,338
1930,IMG_4239,1000,1000,3,200,182,601,451,759
1931,IMG_4239,1000,1000,3,200,618,276,838,458
1932,hundred_260,1000,1000,3,100,575,713,723,856
1933,five_839,1000,1000,3,5,350,319,486,445
1934,five_839,1000,1000,3,5,350,785,478,879
1935,ten_805,1000,1000,3,10,176,378,307,553
1936,ten_29,1000,1000,3,10,532,170,775,310
1937,fifteen_740,1000,1000,3,50,178,344,284,419
1938,fifteen_740,1000,1000,3,50,783,378,869,459
1939,five_635,1000,1000,3,5,436,131,612,335
1940,five_635,1000,1000,3,5,535,582,652,758
1941,ten_527,1000,1000,3,10,198,733,498,898
1942,IMG_3968,1000,1000,3,200,268,259,490,513
1943,ten_713,1000,1000,3,10,695,173,895,368
1944,five_768,1000,1000,3,5,536,145,623,253
1945,five_768,1000,1000,3,5,624,567,790,687
1946,DSC03622,1000,1000,3,200,148,644,388,824
1947,five_831,1000,1000,3,5,633,215,867,290
1948,five_831,1000,1000,3,5,441,713,636,819
1949,hundred_701,1000,1000,3,100,406,693,586,848
1950,hundred_698,1000,1000,3,100,158,207,339,396
1951,hundred_698,1000,1000,3,100,724,273,835,401
1952,five_989,1000,1000,3,5,450,116,579,242
1953,five_840,1000,1000,3,5,470,244,690,361
1954,fifteen_994,1000,1000,3,50,256,391,439,659
1955,ten_334,1000,1000,3,10,421,247,547,404
1956,ten_334,1000,1000,3,10,495,605,683,791
1957,fifteen_992,1000,1000,3,50,207,616,329,721
1958,fifteen_992,1000,1000,3,50,801,624,923,715
1959,five_41,1000,1000,3,5,623,213,858,385
1960,five_41,1000,1000,3,5,759,676,939,891
1961,DSC03353,1000,1000,3,200,91,204,324,550
1962,DSC03353,1000,1000,3,200,755,262,964,622
1963,ten_772,1000,1000,3,10,473,182,659,365
1964,ten_902,1000,1000,3,10,533,799,743,950
1965,hundred_315,1000,1000,3,100,169,647,281,744
1966,hundred_315,1000,1000,3,100,801,702,947,818
1967,hundred_942,1000,1000,3,100,143,639,267,747
1968,hundred_942,1000,1000,3,100,727,707,841,818
1969,ten_516,1000,1000,3,10,109,711,404,848
1970,IMG_4196,1000,1000,3,200,71,582,350,751
1971,IMG_4196,1000,1000,3,200,536,296,756,433
1972,hundred_236,1000,1000,3,100,301,645,486,827
1973,ten_157,1000,1000,3,10,703,387,879,581
1974,ten_157,1000,1000,3,10,447,744,592,936
1975,DSC03692,1000,1000,3,200,376,108,610,328
1976,fifteen_499,1000,1000,3,50,307,535,498,750
1977,DSC03362,1000,1000,3,200,41,667,333,893
1978,five_688,1000,1000,3,5,475,255,689,318
1979,five_688,1000,1000,3,5,304,719,481,819
1980,five_667,1000,1000,3,5,133,595,253,716
1981,five_667,1000,1000,3,5,795,613,909,733
1982,IMG_4160,1000,1000,3,200,371,655,770,925
1983,hundred_908,1000,1000,3,100,484,582,610,731
1984,hundred_908,1000,1000,3,100,401,159,563,313
1985,DSC03429,1000,1000,3,200,342,551,499,878
1986,ten_88,1000,1000,3,10,218,381,396,499
1987,ten_284,1000,1000,3,10,116,248,266,413
1988,ten_284,1000,1000,3,10,121,622,273,773
1989,ten_284,1000,1000,3,10,767,670,938,816
1990,fifteen_58,1000,1000,3,50,270,538,369,708
1991,fifteen_58,1000,1000,3,50,655,428,741,650
1992,five_776,1000,1000,3,5,24,705,89,810
1993,five_776,1000,1000,3,5,689,435,826,545
1994,IMG_4214,1000,1000,3,200,245,195,502,433
1995,IMG_4214,1000,1000,3,200,416,633,636,801
1996,hundred_484,1000,1000,3,100,287,593,498,850
1997,fifteen_552,1000,1000,3,50,732,281,884,561
1998,fifteen_201,1000,1000,3,50,672,288,798,419
1999,fifteen_201,1000,1000,3,50,647,707,812,827
2000,ten_63,1000,1000,3,10,592,508,726,808
2001,ten_63,1000,1000,3,10,295,265,398,458
2002,fifteen_627,1000,1000,3,50,104,282,299,422
2003,fifteen_627,1000,1000,3,50,793,315,915,416
2004,hundred_726,1000,1000,3,100,444,647,616,805
2005,hundred_938,1000,1000,3,100,304,627,458,779
2006,IMG_4126,1000,1000,3,200,121,567,442,791
2007,IMG_4126,1000,1000,3,200,635,253,878,444
2008,fifteen_27,1000,1000,3,50,561,713,706,822
2009,IMG_4089,1000,1000,3,200,22,159,230,362
2010,IMG_4089,1000,1000,3,200,831,678,995,779
2011,IMG_4089,1000,1000,3,200,2,588,136,687
2012,fifteen_671,1000,1000,3,50,495,253,686,451
2013,fifteen_193,1000,1000,3,50,664,170,818,328
2014,fifteen_193,1000,1000,3,50,801,621,975,798
2015,hundred_285,1000,1000,3,100,378,153,573,627
2016,fifteen_603,1000,1000,3,50,490,556,587,621
2017,fifteen_603,1000,1000,3,50,473,251,569,335
2018,ten_568,1000,1000,3,10,261,219,473,362
2019,ten_541,1000,1000,3,10,546,690,743,855
2020,ten_837,1000,1000,3,10,196,711,444,844
2021,ten_837,1000,1000,3,10,636,290,858,484
2022,DSC03874,1000,1000,3,200,221,445,396,676
2023,five_680,1000,1000,3,5,344,142,424,279
2024,five_634,1000,1000,3,5,873,173,996,333
2025,fifteen_479,1000,1000,3,50,461,496,636,681
2026,hundred_994,1000,1000,3,100,116,685,296,798
2027,hundred_994,1000,1000,3,100,770,671,883,813
2028,five_228,1000,1000,3,5,192,476,316,615
2029,fifteen_5,1000,1000,3,50,243,253,396,442
2030,DSC03808,1000,1000,3,200,578,311,759,816
2031,hundred_256,1000,1000,3,100,487,118,758,393
2032,DSC03391,1000,1000,3,200,244,524,564,824
2033,hundred_187,1000,1000,3,100,116,684,266,838
2034,hundred_187,1000,1000,3,100,676,675,819,836
2035,ten_820,1000,1000,3,10,607,684,776,842
2036,fifteen_277,1000,1000,3,50,703,211,864,401
2037,ten_592,1000,1000,3,10,164,702,303,845
2038,ten_592,1000,1000,3,10,138,350,295,465
2039,fifteen_913,1000,1000,3,50,589,302,686,415
2040,DSC03266,1000,1000,3,200,264,458,519,733
2041,DSC03266,1000,1000,3,200,641,253,836,591
2042,DSC03667,1000,1000,3,200,304,381,433,770
2043,ten_50,1000,1000,3,10,183,544,359,698
2044,ten_50,1000,1000,3,10,363,81,526,241
2045,five_288,1000,1000,3,5,635,278,836,358
2046,five_288,1000,1000,3,5,643,731,943,882
2047,ten_796,1000,1000,3,10,532,235,701,879
2048,DSC03745,1000,1000,3,200,324,2,459,178
2049,IMG_3955,1000,1000,3,200,287,330,564,511
2050,DSC03871,1000,1000,3,200,315,602,578,861
2051,fifteen_659,1000,1000,3,50,504,284,689,519
2052,DSC03856,1000,1000,3,200,313,585,676,859
2053,IMG_3963,1000,1000,3,200,542,158,701,351
2054,ten_482,1000,1000,3,10,347,633,486,765
2055,ten_20,1000,1000,3,10,504,348,673,533
2056,ten_20,1000,1000,3,10,452,835,635,945
2057,ten_98,1000,1000,3,10,599,278,833,501
2058,hundred_751,1000,1000,3,100,396,651,612,890
2059,fifteen_939,1000,1000,3,50,473,465,633,619
2060,fifteen_939,1000,1000,3,50,443,91,615,233
2061,hundred_161,1000,1000,3,100,109,204,352,456
2062,hundred_161,1000,1000,3,100,806,228,946,410
2063,hundred_975,1000,1000,3,100,235,128,476,331
2064,hundred_146,1000,1000,3,100,590,705,836,931
2065,fifteen_91,1000,1000,3,50,458,350,603,473
2066,fifteen_97,1000,1000,3,50,770,199,915,327
2067,hundred_13,1000,1000,3,100,195,251,384,490
2068,hundred_13,1000,1000,3,100,215,633,404,773
2069,hundred_13,1000,1000,3,100,712,521,855,691
2070,five_301,1000,1000,3,5,58,642,239,759
2071,five_301,1000,1000,3,5,687,245,890,371
2072,five_301,1000,1000,3,5,746,615,923,741
2073,hundred_653,1000,1000,3,100,484,122,667,298
2074,ten_47,1000,1000,3,10,570,236,713,351
2075,ten_47,1000,1000,3,10,536,698,672,833
2076,fifteen_258,1000,1000,3,50,307,171,418,301
2077,fifteen_258,1000,1000,3,50,621,124,721,316
2078,ten_669,1000,1000,3,10,70,621,283,776
2079,ten_669,1000,1000,3,10,52,162,256,315
2080,hundred_224,1000,1000,3,100,373,461,556,907
2081,five_319,1000,1000,3,5,336,162,475,593
2082,hundred_478,1000,1000,3,100,690,559,870,753
2083,fifteen_893,1000,1000,3,50,341,639,830,873
2084,ten_368,1000,1000,3,10,603,102,778,244
2085,ten_368,1000,1000,3,10,661,627,852,771
2086,five_813,1000,1000,3,5,659,135,733,291
2087,five_813,1000,1000,3,5,606,725,787,902
2088,five_454,1000,1000,3,5,230,745,598,882
2089,IMG_4027,1000,1000,3,200,459,693,738,910
2090,DSC03488,1000,1000,3,200,138,216,487,835
2091,fifteen_819,1000,1000,3,50,167,347,309,445
2092,fifteen_819,1000,1000,3,50,399,64,570,295
2093,ten_890,1000,1000,3,10,235,625,372,765
2094,five_640,1000,1000,3,5,335,345,492,522
2095,five_640,1000,1000,3,5,415,721,539,830
2096,ten_896,1000,1000,3,5,161,96,278,242
2097,ten_896,1000,1000,3,10,641,782,778,956
2098,five_991,1000,1000,3,5,578,262,739,385
2099,ten_841,1000,1000,3,10,33,576,169,745
2100,ten_841,1000,1000,3,10,776,618,901,784
2101,ten_862,1000,1000,3,10,215,687,427,898
2102,ten_273,1000,1000,3,10,592,201,767,375
2103,ten_273,1000,1000,3,10,578,728,701,859
2104,hundred_705,1000,1000,3,100,113,184,316,405
2105,hundred_705,1000,1000,3,100,744,233,916,467
2106,hundred_95,1000,1000,3,100,406,659,524,771
2107,hundred_95,1000,1000,3,100,418,278,558,405
2108,hundred_334,1000,1000,3,100,319,233,556,478
2109,DSC03332,1000,1000,3,200,78,615,428,878
2110,DSC03332,1000,1000,3,200,604,173,947,713
2111,hundred_777,1000,1000,3,100,339,385,489,727
2112,hundred_83,1000,1000,3,100,549,476,750,716
2113,DSC03680,1000,1000,3,200,399,368,550,761
2114,five_759,1000,1000,3,5,584,265,666,362
2115,five_759,1000,1000,3,5,253,436,384,625
2116,ten_32,1000,1000,3,10,567,353,809,495
2117,five_998,1000,1000,3,5,635,518,746,918
2118,five_20,1000,1000,3,5,193,713,496,881
2119,hundred_679,1000,1000,3,100,430,162,635,338
2120,DSC03421,1000,1000,3,200,430,128,793,516
2121,ten_199,1000,1000,3,10,315,56,527,271
2122,ten_199,1000,1000,3,10,406,511,619,713
2123,DSC03285,1000,1000,3,200,399,165,719,982
2124,ten_473,1000,1000,3,10,101,208,283,355
2125,ten_473,1000,1000,3,10,769,618,907,736
2126,ten_473,1000,1000,3,10,103,567,264,719
2127,ten_536,1000,1000,3,10,243,130,539,355
2128,hundred_655,1000,1000,3,100,543,465,770,667
2129,fifteen_38,1000,1000,3,50,595,713,721,887
2130,five_289,1000,1000,3,5,186,464,423,582
2131,five_289,1000,1000,3,5,230,876,467,976
2132,hundred_124,1000,1000,3,100,609,598,858,848
2133,hundred_151,1000,1000,3,100,224,128,513,458
2134,hundred_970,1000,1000,3,100,390,713,633,927
2135,fifteen_106,1000,1000,3,50,593,56,723,175
2136,hundred_239,1000,1000,3,100,318,601,469,733
2137,five_601,1000,1000,3,5,515,571,635,735
2138,five_601,1000,1000,3,5,479,145,633,261
2139,fifteen_219,1000,1000,3,50,390,284,526,410
2140,fifteen_219,1000,1000,3,50,747,416,846,616
2141,DSC03392,1000,1000,3,200,193,584,502,878
2142,fifteen_859,1000,1000,3,50,184,507,352,673
2143,fifteen_859,1000,1000,3,50,664,319,786,421
2144,DSC03819,1000,1000,3,200,573,259,756,591
2145,fifteen_686,1000,1000,3,50,273,507,390,718
2146,fifteen_686,1000,1000,3,50,686,370,818,639
2147,DSC03757,1000,1000,3,200,451,685,625,987
2148,fifteen_194,1000,1000,3,50,323,282,499,455
2149,five_763,1000,1000,3,5,293,588,561,725
2150,five_763,1000,1000,3,5,541,56,778,136
2151,IMG_4149,1000,1000,3,200,95,648,327,785
2152,IMG_4149,1000,1000,3,200,785,511,993,721
2153,hundred_145,1000,1000,3,100,386,225,549,487
2154,hundred_145,1000,1000,3,100,653,278,793,527
2155,five_896,1000,1000,3,5,624,611,824,731
2156,five_524,1000,1000,3,5,483,262,632,378
2157,DSC03378,1000,1000,3,200,165,713,416,907
2158,DSC03378,1000,1000,3,200,667,208,942,516
2159,hundred_614,1000,1000,3,100,601,247,741,715
2160,IMG_4223,1000,1000,3,200,379,708,542,919
2161,hundred_518,1000,1000,3,100,252,613,433,790
2162,hundred_518,1000,1000,3,100,649,276,855,482
2163,hundred_974,1000,1000,3,100,316,93,573,408
2164,fifteen_146,1000,1000,3,50,447,681,604,821
2165,fifteen_820,1000,1000,3,50,230,595,384,728
2166,fifteen_820,1000,1000,3,50,578,325,732,471
2167,ten_999,1000,1000,3,10,629,158,796,408
2168,fifteen_300,1000,1000,3,50,715,685,829,884
2169,ten_547,1000,1000,3,10,349,673,566,842
2170,DSC03551,1000,1000,3,200,378,695,590,901
2171,five_61,1000,1000,3,5,189,545,329,658
2172,five_61,1000,1000,3,5,703,171,879,325
2173,five_61,1000,1000,3,5,793,508,930,659
2174,five_208,1000,1000,3,5,673,581,790,881
2175,fifteen_435,1000,1000,3,50,9,635,132,728
2176,fifteen_435,1000,1000,3,50,35,79,226,233
2177,hundred_19,1000,1000,3,100,398,173,561,762
2178,fifteen_439,1000,1000,3,50,35,264,133,391
2179,fifteen_439,1000,1000,3,10,456,75,726,407
2180,fifteen_439,1000,1000,3,5,833,524,966,979
2181,ten_860,1000,1000,3,10,513,585,738,807
2182,fifteen_281,1000,1000,3,50,512,319,707,558
2183,hundred_173,1000,1000,3,100,286,299,407,495
2184,ten_686,1000,1000,3,10,633,155,963,355
2185,hundred_579,1000,1000,3,100,587,628,709,845
2186,hundred_758,1000,1000,3,100,241,335,407,479
2187,fifteen_181,1000,1000,3,50,669,601,815,708
2188,fifteen_181,1000,1000,3,50,78,598,179,670
2189,ten_311,1000,1000,3,10,349,421,493,531
2190,ten_311,1000,1000,3,10,319,776,479,925
2191,ten_610,1000,1000,3,10,549,618,659,785
2192,fifteen_701,1000,1000,3,50,93,558,199,664
2193,fifteen_701,1000,1000,3,50,772,587,910,711
2194,ten_817,1000,1000,3,10,586,735,839,898
2195,ten_833,1000,1000,3,10,172,622,372,765
2196,ten_833,1000,1000,3,10,675,227,787,358
2197,five_457,1000,1000,3,5,99,344,283,445
2198,five_457,1000,1000,3,5,113,679,250,813
2199,IMG_4014,1000,1000,3,200,473,665,696,858
2200,fifteen_870,1000,1000,3,50,53,642,203,767
2201,fifteen_870,1000,1000,3,50,87,273,241,384
2202,fifteen_870,1000,1000,3,50,892,656,993,750
2203,fifteen_870,1000,1000,3,50,764,273,918,393
2204,fifteen_198,1000,1000,3,50,493,176,715,390
2205,ten_727,1000,1000,3,10,226,698,413,836
2206,DSC03384,1000,1000,3,200,50,650,381,916
2207,IMG_3949,1000,1000,3,200,312,653,544,803
2208,DSC03732,1000,1000,3,200,262,478,395,756
2209,DSC03465,1000,1000,3,200,581,119,765,630
2210,hundred_930,1000,1000,3,100,524,204,636,810
2211,hundred_930,1000,1000,3,100,26,211,98,376
2212,hundred_930,1000,1000,3,100,113,188,158,288
2213,hundred_52,1000,1000,3,100,447,628,675,901
2214,fifteen_413,1000,1000,3,50,216,261,406,553
2215,fifteen_993,1000,1000,3,50,309,291,521,585
2216,five_669,1000,1000,3,5,579,684,707,847
2217,five_669,1000,1000,3,5,635,213,795,407
2218,ten_622,1000,1000,3,10,366,98,544,242
2219,fifteen_750,1000,1000,3,50,233,227,361,410
2220,fifteen_750,1000,1000,3,5,933,599,1000,698
2221,fifteen_750,1000,1000,3,10,575,10,713,76
2222,hundred_551,1000,1000,3,100,421,478,623,715
2223,hundred_194,1000,1000,3,100,436,31,699,321
2224,ten_109,1000,1000,3,10,632,122,815,298
2225,ten_109,1000,1000,3,10,481,711,707,890
2226,hundred_532,1000,1000,3,100,333,456,470,759
2227,ten_96,1000,1000,3,10,438,125,703,355
2228,five_650,1000,1000,3,5,319,345,458,445
2229,five_650,1000,1000,3,5,378,708,510,862
2230,DSC03379,1000,1000,3,200,59,564,407,833
2231,DSC03379,1000,1000,3,200,585,108,925,425
2232,DSC03608,1000,1000,3,200,281,667,567,962
2233,DSC03830,1000,1000,3,200,395,521,673,775
2234,five_723,1000,1000,3,5,429,56,732,170
2235,five_723,1000,1000,3,5,206,656,530,787
2236,five_327,1000,1000,3,5,378,418,647,515
2237,five_327,1000,1000,3,5,401,751,687,935
2238,fifteen_67,1000,1000,3,50,250,256,401,387
2239,DSC03841,1000,1000,3,200,582,78,742,427
2240,five_166,1000,1000,3,5,29,585,239,731
2241,five_166,1000,1000,3,5,690,153,907,304
2242,fifteen_682,1000,1000,3,50,281,379,438,601
2243,DSC03258,1000,1000,3,200,501,39,951,685
2244,fifteen_661,1000,1000,3,50,358,667,547,813
2245,fifteen_661,1000,1000,3,50,315,201,461,316
2246,five_239,1000,1000,3,5,227,727,558,858
2247,fifteen_20,1000,1000,3,50,278,356,450,581
2248,DSC03801,1000,1000,3,200,601,135,761,604
2249,ten_949,1000,1000,3,10,307,688,426,798
2250,DSC03476,1000,1000,3,200,533,156,767,421
2251,DSC03476,1000,1000,3,200,542,750,702,887
2252,fifteen_253,1000,1000,3,50,561,688,664,778
2253,hundred_88,1000,1000,3,100,470,298,707,530
2254,ten_551,1000,1000,3,10,153,378,326,567
2255,DSC03630,1000,1000,3,200,479,144,733,904
2256,five_701,1000,1000,3,5,529,365,639,464
2257,five_701,1000,1000,3,5,550,787,676,899
2258,DSC03741,1000,1000,3,200,487,746,666,851
2259,DSC03337,1000,1000,3,200,88,715,296,882
2260,DSC03337,1000,1000,3,200,698,638,938,839
2261,fifteen_649,1000,1000,3,50,418,722,633,918
2262,hundred_808,1000,1000,3,100,359,664,556,928
2263,hundred_4,1000,1000,3,100,359,355,506,639
2264,ten_206,1000,1000,3,10,450,351,635,481
2265,ten_286,1000,1000,3,10,413,707,629,847
2266,hundred_972,1000,1000,3,100,112,682,250,793
2267,hundred_972,1000,1000,3,100,772,673,910,815
2268,hundred_629,1000,1000,3,100,352,239,516,844
2269,ten_356,1000,1000,3,10,123,285,270,418
2270,ten_356,1000,1000,3,10,124,658,275,791
2271,ten_356,1000,1000,3,10,799,673,939,822
2272,ten_633,1000,1000,3,10,307,645,436,768
2273,fifteen_389,1000,1000,3,50,349,451,463,655
2274,fifteen_389,1000,1000,3,50,630,261,738,402
2275,hundred_741,1000,1000,3,100,443,299,533,556
2276,hundred_182,1000,1000,3,100,646,84,812,538
2277,fifteen_919,1000,1000,3,50,190,476,286,559
2278,fifteen_919,1000,1000,3,50,733,525,838,639
2279,hundred_473,1000,1000,3,100,627,199,846,371
2280,hundred_473,1000,1000,3,100,92,642,407,882
2281,DSC03287,1000,1000,3,200,75,184,355,861
2282,DSC03287,1000,1000,3,200,602,188,944,862
2283,ten_256,1000,1000,3,10,159,307,326,421
2284,hundred_129,1000,1000,3,100,250,627,455,818
2285,hundred_129,1000,1000,3,100,663,224,881,441
2286,fifteen_756,1000,1000,3,50,172,619,423,851
2287,DSC03733,1000,1000,3,200,605,347,757,745
2288,DSC03351,1000,1000,3,200,87,682,315,891
2289,DSC03351,1000,1000,3,200,761,601,978,845
2290,five_662,1000,1000,3,5,656,221,912,362
2291,IMG_4198,1000,1000,3,200,365,601,542,761
2292,fifteen_243,1000,1000,3,50,619,535,803,684
2293,fifteen_243,1000,1000,3,50,449,202,596,282
2294,five_201,1000,1000,3,5,533,70,813,241
2295,five_561,1000,1000,3,5,23,668,244,810
2296,five_561,1000,1000,3,5,770,313,979,433
2297,fifteen_411,1000,1000,3,50,433,648,647,819
2298,fifteen_955,1000,1000,3,50,496,555,699,773
2299,fifteen_955,1000,1000,3,50,438,210,616,287
2300,five_379,1000,1000,3,5,247,341,481,465
2301,DSC03440,1000,1000,3,200,56,590,399,882
2302,DSC03440,1000,1000,3,200,655,168,935,547
2303,hundred_419,1000,1000,3,100,298,662,476,825
2304,hundred_419,1000,1000,3,100,686,307,858,511
2305,ten_874,1000,1000,3,10,332,773,467,899
2306,ten_216,1000,1000,3,10,263,679,476,816
2307,ten_216,1000,1000,3,10,403,130,519,224
2308,five_654,1000,1000,3,5,450,105,726,225
2309,IMG_4056,1000,1000,3,200,421,730,687,942
2310,ten_445,1000,1000,3,10,138,271,293,408
2311,ten_445,1000,1000,3,10,779,624,904,751
2312,ten_445,1000,1000,3,10,146,613,273,744
2313,hundred_228,1000,1000,3,100,290,671,463,818
2314,hundred_228,1000,1000,3,100,663,316,855,493
2315,ten_775,1000,1000,3,10,286,570,495,833
2316,fifteen_900,1000,1000,3,50,612,145,826,311
2317,fifteen_900,1000,1000,3,50,716,661,913,844
2318,ten_632,1000,1000,3,10,509,708,732,928
2319,ten_9,1000,1000,3,10,623,351,755,567
2320,hundred_70,1000,1000,3,100,549,625,841,842
2321,five_1031,1000,1000,3,5,609,391,747,541
2322,five_1031,1000,1000,3,5,650,736,756,841
2323,hundred_483,1000,1000,3,100,279,225,529,473
2324,fifteen_319,1000,1000,3,50,333,258,481,418
2325,fifteen_319,1000,1000,3,50,621,262,756,447
2326,DSC03761,1000,1000,3,200,368,265,525,584
2327,fifteen_3,1000,1000,3,50,178,645,372,788
2328,fifteen_3,1000,1000,3,50,644,336,824,481
2329,five_923,1000,1000,3,5,776,191,923,305
2330,five_923,1000,1000,3,5,893,607,979,721
2331,five_498,1000,1000,3,5,716,222,976,333
2332,five_498,1000,1000,3,5,53,690,258,798
2333,hundred_882,1000,1000,3,100,315,345,489,648
2334,ten_514,1000,1000,3,10,581,799,729,927
2335,ten_187,1000,1000,3,10,619,695,806,822
2336,ten_503,1000,1000,3,10,315,685,519,845
2337,five_940,1000,1000,3,5,747,188,890,291
2338,five_940,1000,1000,3,5,96,511,303,611
2339,five_145,1000,1000,3,5,587,179,890,373
2340,DSC03817,1000,1000,3,200,611,156,759,476
2341,ten_101,1000,1000,3,10,364,151,683,391
2342,hundred_423,1000,1000,3,100,523,381,689,824
2343,five_928,1000,1000,3,5,490,125,755,247
2344,five_928,1000,1000,3,5,230,761,596,890
2345,DSC03590,1000,1000,3,200,588,545,787,755
2346,hundred_416,1000,1000,3,100,441,131,675,390
2347,hundred_223,1000,1000,3,100,304,636,478,795
2348,hundred_223,1000,1000,3,100,736,255,895,479
2349,IMG_3913,1000,1000,3,200,264,559,471,761
2350,ten_308,1000,1000,3,10,338,261,587,519
2351,ten_308,1000,1000,3,10,386,753,593,950
2352,fifteen_282,1000,1000,3,50,224,298,410,531
2353,five_866,1000,1000,3,5,15,131,109,227
2354,five_866,1000,1000,3,5,529,328,921,408
2355,IMG_4211,1000,1000,3,200,16,256,271,465
2356,IMG_4211,1000,1000,3,200,811,242,987,359
2357,fifteen_42,1000,1000,3,50,493,636,653,811
2358,fifteen_897,1000,1000,3,50,544,404,750,636
2359,hundred_834,1000,1000,3,100,483,85,681,738
2360,fifteen_874,1000,1000,3,50,229,527,352,616
2361,fifteen_874,1000,1000,3,50,699,221,789,316
2362,fifteen_874,1000,1000,3,50,721,468,829,545
2363,fifteen_874,1000,1000,3,50,178,271,299,371
2364,IMG_4204,1000,1000,3,200,602,119,828,364
2365,IMG_4204,1000,1000,3,200,15,585,262,739
2366,fifteen_774,1000,1000,3,50,487,608,712,845
2367,hundred_637,1000,1000,3,100,238,688,383,811
2368,five_825,1000,1000,3,5,286,248,450,393
2369,five_825,1000,1000,3,5,650,468,759,595
2370,five_117,1000,1000,3,5,81,658,321,851
2371,five_117,1000,1000,3,5,107,219,250,345
2372,fifteen_856,1000,1000,3,50,461,264,609,439
2373,DSC03480,1000,1000,3,200,690,225,853,627
2374,five_716,1000,1000,3,5,233,595,476,668
2375,hundred_6,1000,1000,3,100,398,562,624,775
2376,fifteen_775,1000,1000,3,50,286,93,450,218
2377,fifteen_775,1000,1000,3,50,375,670,553,782
